elapsed_sec,raw_x,raw_y,raw_z
162.5025363,4926,-3249,13534
162.5175429,5225,-2513,14612
162.5325495,5819,-1549,14980
162.5475562,5596,-345,15189
162.5625628,5510,-235,14910
162.5775694,5845,-927,14645
162.592576,6102,-1573,14833
162.6075826,5936,-1481,15182
162.6225892,6045,-1661,15748
162.6375958,6640,-1423,16087
162.6526024,6334,-210,16809
162.667609,6234,68,16136
162.6826156,6172,-332,15510
162.6976222,6041,-523,15809
162.7126288,6063,-799,15635
162.7276354,5198,-1241,14680
162.742642,5115,-2011,14344
162.7576486,5441,-1049,15233
162.7726553,5269,-435,15069
162.7876619,5147,-492,14658
162.8026685,5177,-399,15111
162.8176751,5378,-901,15040
162.8326817,5458,-1272,15085
162.8476883,5515,-1332,14702
162.8626949,5111,-727,15184
162.8777015,5630,-794,15224
162.8927081,5539,-1202,15150
162.9077147,5906,-948,15306
162.9227213,5497,-1142,15113
162.9377279,5323,-744,15657
162.9527345,5547,-1082,15681
162.9677411,5777,-649,15006
162.9827477,5555,-1103,15187
162.9977544,5231,-949,14793
163.012761,6283,-1092,14926
163.0277676,5942,-915,14884
163.0427742,4891,-885,14939
163.0577808,5337,-584,14686
163.0727874,5796,-717,14966
163.087794,5321,-353,14833
163.1028006,5298,-1340,14475
163.1178072,4756,-644,15369
163.1328138,5464,-1034,14656
163.1478204,4864,244,15153
163.162827,5590,-691,14965
163.1778336,4828,-1029,14596
163.1928402,5533,-1398,15007
163.2078468,5593,-1058,15623
163.2228535,4906,-928,14851
163.2378601,5244,-943,15124
163.2528667,5894,-991,15330
163.2678733,5618,-849,14921
163.2828799,5285,-849,14974
163.2978865,5708,-911,14778
163.3128931,5821,-1151,15312
163.3278997,5625,-1040,15452
163.3429063,5500,-1058,15549
163.3579129,5618,-1227,15517
163.3729195,5557,-459,14459
163.3879261,5375,-1313,15132
163.4029327,5639,-584,15183
163.4179393,5163,-750,15423
163.4329459,5570,-868,14892
163.4479526,5072,-1293,15346
163.4629592,6102,-1346,14550
163.4779658,5259,-963,15208
163.4929724,5227,-1409,15274
163.507979,5583,-1321,15255
163.5229856,5818,-1724,14764
163.5379922,5882,-1506,15386
163.5529988,5669,-1093,14829
163.5680054,5710,-888,15079
163.583012,6115,-1491,14609
163.5980186,5474,-1223,14456
163.6130252,5679,-1247,14850
163.6280318,4890,-1147,15472
163.6430384,5545,-1374,14526
163.658045,4778,-644,15165
163.6730517,5956,-1533,14797
163.6880583,4975,-1182,14621
163.7030649,5594,-761,14940
163.7180715,5159,-977,15398
163.7330781,5285,-964,15161
163.7480847,5424,-1018,15346
163.7630913,5524,-1432,15257
163.7780979,5226,-1139,15177
163.7931045,5677,-1095,15273
163.8081111,4965,-1283,15242
163.8231177,5159,-1384,14871
163.8381243,5851,-890,14931
163.8531309,5313,-1266,15051
163.8681375,5098,-602,15035
163.8831441,5327,-1266,14885
163.8981508,5017,-1708,14834
163.9131574,4941,-1394,14876
163.928164,5025,-1191,14893
163.9431706,6097,-726,15126
163.9581772,5410,-1444,15279
163.9731838,4983,-1415,14943
163.9881904,5618,-1595,15321
164.003197,5342,-1257,15079
164.0182036,4855,-1176,15277
164.0332102,5570,-1175,15578
164.0482168,5590,-1435,15063
164.0632234,5131,-1331,14672
164.07823,5295,-1714,14907
164.0932366,5705,-1519,14734
164.1082432,5326,-1080,14700
164.1232498,5947,-1187,15236
164.1382565,5699,-1486,14880
164.1532631,5700,-2172,14526
164.1682697,5050,-1510,15502
164.1832763,5838,-1695,15352
164.1982829,4627,-479,15042
164.2132895,5596,-1283,14998
164.2282961,4931,-162,15502
164.2433027,5412,-882,15346
164.2583093,4999,-1614,15296
164.2733159,5812,-1281,14959
164.2883225,5329,-1384,15101
164.3033291,5204,-1588,15313
164.3183357,5368,-1473,15084
164.3333423,5263,-957,14706
164.3483489,4748,-1034,15020
164.3633556,5381,-983,15125
164.3783622,5322,-1102,14901
164.3933688,5468,-1249,15055
164.4083754,5610,-1115,14822
164.423382,5226,-1198,15419
164.4383886,5283,-1031,15143
164.4533952,5055,-1082,14795
164.4684018,5433,-1214,15183
164.4834084,5210,-2341,14362
164.498415,4522,-1999,14090
164.5134216,4369,-2997,14021
164.5284282,4390,-3859,14368
164.5434348,4589,-4098,15387
164.5584414,5292,-3372,15969
164.573448,5528,-2016,15839
164.5884547,5257,-2251,15183
164.6034613,4494,-2718,13989
164.6184679,3835,-3650,14304
164.6334745,4735,-4669,14875
164.6484811,5791,-4268,14019
164.6634877,5554,-3361,15474
164.6784943,5074,-2062,16243
164.6935009,6200,-286,15251
164.7085075,5786,-2106,14844
164.7235141,5564,-3269,15708
164.7385207,5402,-3256,15795
164.7535273,5615,-2283,15681
164.7685339,5531,-2274,15011
164.7835405,5071,-2474,14527
164.7985471,4781,-2696,14479
164.8135538,5288,-2732,15154
164.8285604,5785,-2364,16862
164.843567,5792,-1356,17006
164.8585736,4177,-324,14374
164.8735802,4363,-1502,12930
164.8885868,3603,-2883,12966
164.9035934,3847,-4152,14331
164.9186,4430,-4700,14247
164.9336066,6083,-3006,14128
164.9486132,5504,-1996,16540
164.9636198,3857,-1972,15111
164.9786264,6030,3047,12562
164.993633,4717,819,14513
165.0086396,5325,-1534,15088
165.0236462,4366,-1529,15834
165.0386529,5175,-2640,14456
165.0536595,5074,-1677,15224
165.0686661,5078,-587,14953
165.0836727,5209,82,13982
165.0986793,4339,-2954,14832
165.1136859,4930,-3709,14570
165.1286925,5074,-5023,14610
165.1436991,5578,-4156,14925
165.1587057,5436,-3159,15265
165.1737123,5406,-2057,16094
165.1887189,5443,-1630,15601
165.2037255,5659,-2270,15004
165.2187321,5340,-2705,15465
165.2337387,4562,-1668,15507
165.2487453,5416,-2066,15739
165.263752,7258,-1535,14591
165.2787586,4425,-1028,14993
165.2937652,5421,2328,14920
165.3087718,3594,2654,11486
165.3237784,4052,1966,12089
165.338785,4947,-3971,14817
165.3537916,1499,-4393,15616
165.3687982,5225,-4409,12467
165.3838048,6552,-3790,13417
165.3988114,4772,-2081,17132
165.413818,5280,-1136,16363
165.4288246,6213,1480,16138
165.4438312,5841,-1,15125
165.4588378,5749,368,14160
165.4738444,6000,-884,15158
165.4888511,4498,-2915,14979
165.5038577,4707,-3118,15168
165.5188643,5079,-2051,15308
165.5338709,5802,-1654,15323
165.5488775,4984,-1942,14869
165.5638841,4576,-2292,14405
165.5788907,4815,-4269,14577
165.5938973,5587,-4548,13832
165.6089039,5793,-2986,16126
165.6239105,5527,-847,16840
165.6389171,5531,-111,15494
165.6539237,3975,229,13872
165.6689303,3610,-1257,13858
165.6839369,4791,-2087,15458
165.6989435,4815,-1705,15985
165.7139502,4660,-732,15880
165.7289568,5824,-802,14951
165.7439634,5473,-544,14720
165.75897,5763,-1306,14443
165.7739766,5508,-1653,15118
165.7889832,5099,-1143,14491
165.8039898,6177,-730,15919
165.8189964,6487,-720,15743
165.834003,6164,-1675,15177
165.8490096,6417,-1919,14447
165.8640162,5761,-2218,14682
165.8790228,6937,-2250,15035
165.8940294,6613,-1305,15170
165.909036,6749,-1194,15518
165.9240426,6249,-616,14508
165.9390492,6306,-1655,14053
165.9540559,5609,-1946,13539
165.9690625,4686,-3372,14398
165.9840691,5985,-1755,16809
165.9990757,6308,-77,16518
166.0140823,6779,1876,15730
166.0290889,7269,2256,14466
166.0440955,5186,-1058,12742
166.0591021,3899,-4419,13396
166.0741087,4923,-4329,14091
166.0891153,5870,-2213,15370
166.1041219,5475,-562,15739
166.1191285,5783,221,14422
166.1341351,5660,-355,13847
166.1491417,5661,-1565,13693
166.1641483,5513,-2097,13699
166.179155,5527,-2060,13949
166.1941616,6363,-1435,16134
166.2091682,6911,-1953,16039
166.2241748,6510,-1200,15312
166.2391814,6279,-1568,14726
166.254188,6247,-1865,14672
166.2691946,5964,-2864,14710
166.2842012,5540,-2606,14446
166.2992078,5682,-2717,14642
166.3142144,6542,-1820,15152
166.329221,6452,-1374,15600
166.3442276,7081,-909,16481
166.3592342,7243,175,15817
166.3742408,6162,-398,15274
166.3892474,5192,-2807,13498
166.4042541,4626,-4567,12350
166.4192607,5354,-3871,12589
166.4342673,6197,-1672,14593
166.4492739,6748,-275,16057
166.4642805,7069,67,16211
166.4792871,7122,-931,16608
166.4942937,6005,-1347,15294
166.5093003,6057,-2165,13841
166.5243069,5800,-2815,13602
166.5393135,5718,-2641,13970
166.5543201,6272,-2501,15300
166.5693267,6449,-1825,15859
166.5843333,6896,-1227,16026
166.5993399,5825,-668,14947
166.6143465,6094,-770,12931
166.6293532,5279,-2985,13479
166.6443598,5309,-4199,13550
166.6593664,5632,-3822,14642
166.674373,5805,-1395,15204
166.6893796,6246,-538,14705
166.7043862,5658,-770,13107
166.7193928,5271,-2294,12587
166.7343994,5538,-3546,13967
166.749406,5437,-3848,14729
166.7644126,6056,-2740,15655
166.7794192,6358,-2225,15712
166.7944258,6504,-1648,16068
166.8094324,7052,-118,15748
166.824439,6950,-76,15489
166.8394456,6483,-1338,15466
166.8544523,6419,-1556,14857
166.8694589,6085,-2195,14753
166.8844655,6195,-1989,14765
166.8994721,6462,-1158,15180
166.9144787,7388,-941,16708
166.9294853,7366,-83,16994
166.9444919,6809,15,14872
166.9594985,5184,-2756,12695
166.9745051,4144,-5514,12243
166.9895117,4644,-7087,12868
167.0045183,5753,-4059,14196
167.0195249,6243,-1371,15191
167.0345315,6835,-851,15293
167.0495381,6951,-1734,15591
167.0645447,7090,-1739,15738
167.0795514,6417,-1668,16077
167.094558,6052,-2011,14555
167.1095646,5154,-2552,13214
167.1245712,4686,-4635,11947
167.1395778,5983,-4782,13202
167.1545844,6029,-2244,14256
167.169591,6863,-1698,14938
167.1845976,6991,-1513,15732
167.1996042,6990,-1371,16203
167.2146108,7110,-1294,16254
167.2296174,7138,-909,15644
167.244624,6400,-1877,15112
167.2596306,6496,-2184,14649
167.2746372,6244,-1676,14599
167.2896438,6141,-1743,14865
167.3046505,6183,-1322,15178
167.3196571,6683,-388,15938
167.3346637,6850,-807,16609
167.3496703,6523,-957,14896
167.3646769,6060,-2401,13322
167.3796835,5635,-3477,13185
167.3946901,5572,-1977,13502
167.4096967,6769,-1415,14261
167.4247033,5893,-1686,14156
167.4397099,6007,-1236,14787
167.4547165,6570,-2526,14654
167.4697231,6154,-1672,15432
167.4847297,6223,-1198,14624
167.4997363,5535,-1567,14459
167.5147429,6536,-1554,14603
167.5297495,6189,-1272,14901
167.5447562,6245,-1471,14980
167.5597628,6457,-1356,14566
167.5747694,5839,-1360,14537
167.589776,6452,-1816,14405
167.6047826,6195,-1444,14915
167.6197892,6084,-135,14937
167.6347958,6713,-910,15925
167.6498024,6102,-1316,14357
167.664809,5436,-2456,14557
167.6798156,6609,-1867,14827
167.6948222,6288,-2320,14775
167.7098288,6353,-2127,13320
167.7248354,5230,-1997,14036
167.739842,7061,-843,16404
167.7548486,11027,-3209,14632
167.7698553,6335,1967,16066
167.7848619,8609,-47,14009
167.7998685,3523,-2403,13862
167.8148751,5929,-3858,13475
167.8298817,5786,-3218,13487
167.8448883,6268,-1368,14627
167.8598949,6584,-618,15455
167.8749015,7153,-260,16076
167.8899081,7220,-222,15855
167.9049147,5990,-327,15019
167.9199213,6050,-1794,14079
167.9349279,5976,-3068,13971
167.9499345,5445,-3829,13507
167.9649411,6267,-3881,14100
167.9799477,5968,-1886,15684
167.9949544,7179,-2031,14940
168.009961,6026,-2730,14057
168.0249676,5993,-3243,13533
168.0399742,5930,-3792,13101
168.0549808,5627,-4622,13445
168.0699874,7257,-2158,14426
168.084994,7364,-1898,17173
168.1000006,6339,424,16221
168.1150072,7677,199,14787
168.1300138,5035,-2998,13638
168.1450204,5123,-5379,13186
168.160027,5832,-4494,13540
168.1750336,6405,-3195,14488
168.1900402,6662,-1794,14864
168.2050468,7004,-740,15703
168.2200535,7095,-402,16687
168.2350601,6997,-845,15862
168.2500667,5839,-1825,14500
168.2650733,5810,-2983,13451
168.2800799,6093,-3509,13954
168.2950865,6095,-3223,15034
168.3100931,5462,-2934,15889
168.3250997,6452,-2015,15136
168.3401063,5882,-2259,14484
168.3551129,5839,-3268,14094
168.3701195,5359,-2853,13357
168.3851261,4974,-3964,12892
168.4001327,6033,-3929,14335
168.4151393,5858,-2687,14634
168.4301459,6246,-2794,14946
168.4451526,6474,-2691,15088
168.4601592,6213,-2610,15300
168.4751658,6277,-3163,15378
168.4901724,5836,-2703,14822
168.505179,5914,-3574,14490
168.5201856,6594,-2697,14908
168.5351922,6430,-2225,15507
168.5501988,6548,-1928,15508
168.5652054,6203,-1863,15038
168.580212,6171,-1768,14678
168.5952186,6439,-2342,14199
168.6102252,5812,-1722,14861
168.6252318,6001,-1816,14541
168.6402384,5840,-1671,14564
168.655245,5647,-2360,14172
168.6702517,5359,-2160,14896
168.6852583,6177,-1301,15708
168.7002649,6119,-893,14874
168.7152715,4822,-1576,13231
168.7302781,5082,-3583,13243
168.7452847,4452,-5417,13626
168.7602913,5197,-4731,13695
168.7752979,6309,-2746,14479
168.7903045,6383,-1431,15879
168.8053111,6554,-422,16010
168.8203177,6461,-1046,15110
168.8353243,6629,-2047,15264
168.8503309,5762,-2549,14889
168.8653375,6317,-2353,15005
168.8803441,6988,-1684,15362
168.8953508,6481,-843,15607
168.9103574,6839,-1056,15482
168.925364,6591,-1922,14303
168.9403706,5690,-2633,13094
168.9553772,5590,-4225,13405
168.9703838,6295,-4530,13946
168.9853904,6108,-3407,15042
169.000397,6498,-2952,15682
169.0154036,6190,-2191,15233
169.0304102,6225,-2888,14800
169.0454168,6445,-3154,14536
169.0604234,6352,-2514,14260
169.07543,5533,-2547,14803
169.0904366,6849,-2520,14388
169.1054432,6530,-1506,13635
169.1204498,6677,-1047,14719
169.1354565,7315,-768,15123
169.1504631,7704,-1032,15523
169.1654697,6952,-755,15298
169.1804763,6970,-954,14933
169.1954829,6127,-1258,14396
169.2104895,6367,-1949,14046
169.2254961,6249,-2143,13763
169.2405027,6463,-2598,13679
169.2555093,6749,-2266,14756
169.2705159,6406,-1916,15303
169.2855225,6634,-1522,14660
169.3005291,6789,-1716,14841
169.3155357,6603,-1872,14908
169.3305423,6286,-1668,14294
169.3455489,6953,-1109,15561
169.3605556,6675,-1368,15558
169.3755622,6404,-1591,14842
169.3905688,5939,-1361,14288
169.4055754,5836,-797,14441
169.420582,6178,-792,14047
169.4355886,5635,-757,14439
169.4505952,5773,-1079,14206
169.4656018,5912,-1470,14406
169.4806084,6328,-1237,14097
169.495615,5976,-1614,14301
169.5106216,6504,-1543,14373
169.5256282,6656,-1867,15045
169.5406348,6373,-1434,14854
169.5556414,6297,-1488,14832
169.570648,6274,-628,14953
169.5856547,6567,-675,15194
169.6006613,6267,-539,15394
169.6156679,6429,-617,15002
169.6306745,6731,-1040,14489
169.6456811,6302,-1293,14765
169.6606877,6596,-753,15345
169.6756943,6248,-1181,14730
169.6907009,6690,-1230,15140
169.7057075,6464,-1176,14523
169.7207141,6668,-1224,14644
169.7357207,6509,-1197,15300
169.7507273,6410,-1628,14931
169.7657339,6504,-1581,14760
169.7807405,6459,-1031,14904
169.7957471,6534,-947,14885
169.8107538,6502,-1087,14654
169.8257604,6816,-1276,14564
169.840767,6403,-1676,14522
169.8557736,6318,-1312,14883
169.8707802,6395,-1493,14213
169.8857868,6428,-1224,14650
169.9007934,6668,-1319,14634
169.9158,6613,-1345,15207
169.9308066,5980,-1230,15118
169.9458132,6476,-868,14893
169.9608198,6367,-1271,14714
169.9758264,6154,-1415,14678
169.990833,6268,-1520,14699
170.0058396,6132,-1773,14858
170.0208462,6305,-1364,14889
170.0358529,6086,-837,14979
170.0508595,6514,-678,14831
170.0658661,6302,-719,14293
170.0808727,6328,-1206,14932
170.0958793,6192,-841,14773
170.1108859,6329,-1231,14823
170.1258925,6293,-898,14738
170.1408991,6373,-1380,14584
170.1559057,6167,-1405,14677
170.1709123,6172,-1169,14578
170.1859189,6501,-1380,15032
170.2009255,6516,-1435,14398
170.2159321,5975,-944,14548
170.2309387,6697,-1214,14479
170.2459453,6420,-1767,15073
170.260952,6455,-754,14825
170.2759586,6385,-1380,14966
170.2909652,6008,-1103,14961
170.3059718,6533,-1194,15251
170.3209784,6225,-841,14897
170.335985,6337,-1145,14865
170.3509916,6582,-1340,14911
170.3659982,5884,-1188,14494
170.3810048,5960,-692,14573
170.3960114,6437,-1591,15290
170.411018,6842,-1454,15243
170.4260246,6444,-1194,15369
170.4410312,6408,-1192,15156
170.4560378,6682,-1386,14969
170.4710444,6199,-3171,14718
170.4860511,6046,-4653,13967
170.5010577,5617,-4741,12878
170.5160643,5548,-4153,12526
170.5310709,5526,-3454,13721
170.5460775,5872,-1967,14262
170.5610841,6055,-896,14417
170.5760907,6499,-774,16070
170.5910973,7269,-260,16523
170.6061039,6485,301,14756
170.6211105,5313,-2095,12921
170.6361171,4016,-5693,12864
170.6511237,5643,-6881,12662
170.6661303,6623,-3899,13837
170.6811369,7166,-789,14793
170.6961435,8536,291,14237
170.7111502,8761,979,15611
170.7261568,8487,1102,15376
170.7411634,7363,420,15658
170.75617,5704,-1731,13549
170.7711766,5438,-3631,11809
170.7861832,4942,-5069,11866
170.8011898,5575,-3855,12861
170.8161964,6171,-2441,14246
170.831203,6659,-2205,15602
170.8462096,7122,-1592,15703
170.8612162,6542,-2066,15003
170.8762228,6276,-3032,14200
170.8912294,6111,-3241,13542
170.906236,6456,-2514,14270
170.9212426,6824,-2154,14586
170.9362492,6914,-1839,15269
170.9512559,6901,-1876,15275
170.9662625,6656,-2022,14579
170.9812691,5925,-2173,13632
170.9962757,5868,-3002,13000
171.0112823,5569,-4171,13132
171.0262889,5961,-2331,13329
171.0412955,6879,-1833,14833
171.0563021,7229,-1811,15321
171.0713087,6875,-1786,14461
171.0863153,6467,-2330,13865
171.1013219,6348,-2076,13150
171.1163285,6575,-2030,13761
171.1313351,6649,-2054,14727
171.1463417,7568,-643,15274
171.1613483,6993,-330,14991
171.176355,6762,-1156,14756
171.1913616,7095,-2317,15155
171.2063682,6852,-2179,15568
171.2213748,7209,-888,16283
171.2363814,8022,-261,16846
171.251388,7222,-218,15408
171.2663946,6121,-1333,13619
171.2814012,5637,-2306,13495
171.2964078,5928,-3324,13203
171.3114144,6526,-2803,14075
171.326421,6560,-1511,15383
171.3414276,7140,267,15394
171.3564342,6241,-1239,14422
171.3714408,6115,-2309,13950
171.3864474,5497,-3853,13675
171.4014541,6757,-5751,13070
171.4164607,6770,-3258,13880
171.4314673,6841,-1172,14977
171.4464739,7071,-1700,15717
171.4614805,7118,-2044,14999
171.4764871,6325,-1887,14771
171.4914937,5925,-1355,14514
171.5065003,5983,-1422,13769
171.5215069,6245,-1279,13672
171.5365135,5821,377,14185
171.5515201,6440,1587,14838
171.5665267,6890,1926,15269
171.5815333,6740,1089,15509
171.5965399,6616,796,14096
171.6115465,6350,1125,12971
171.6265532,6420,155,13502
171.6415598,7476,204,15590
171.6565664,7924,871,15774
171.671573,8262,1390,16567
171.6865796,7808,1050,16381
